"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FCVT","First Trust SSI Strategic Convertible Securities ETF","26.146","$16.99M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcvt",
"FDIV","First Trust Strategic Income ETF","50.1","$50.1M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdiv",
"FSZ","First Trust Switzerland AlphaDEX Fund","39.7911","$105.45M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fsz",
"FTW","First Trust Taiwan AlphaDEX Fund","31.07","$3.11M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftw",
"TUSA","First Trust Total US Market AlphaDEX ETF","28.16","$8.45M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tusa",
"FKU","First Trust United Kingdom AlphaDEX Fund","32.92","$27.98M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fku",
"FUNC","First United Corporation","14.5","$90.9M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/func",
"FUSB","First US Bancshares, Inc.","11.14","$67.32M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fusb",
"SVVC","Firsthand Technology Value Fund, Inc.","8","$59.45M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/svvc",
"FSV","FirstService Corporation","46.96","$1.63B","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/fsv",
"FISV","Fiserv, Inc.","106.06","$23.02B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/fisv",
"FIVE","Five Below, Inc.","40.64","$2.23B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/five",
"FPRX","Five Prime Therapeutics, Inc.","49.73","$1.41B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fprx",
"FVE","Five Star Quality Care, Inc.","2.45","$121.31M","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/fve",
"FIVN","Five9, Inc.","13.46","$712.96M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/fivn",
"FLML","Flamel Technologies S.A.","10.39","$428.5M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flml",
"FLEX","Flex Ltd.","14.53","$7.85B","n/a","Technology","Electrical Products","http://www.nasdaq.com/symbol/flex",
"FLKS","Flex Pharma, Inc.","5.32","$95.6M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flks",
"FLXN","Flexion Therapeutics, Inc.","19.05","$524.4M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/flxn",
"SKOR","FlexShares Credit-Scored US Corporate Bond Index Fund","49.95","$34.97M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skor",
"LKOR","FlexShares Credit-Scored US Long Corporate Bond Index Fund","50.71","$12.68M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lkor",
"MBSD","FlexShares Disciplined Duration MBS Index Fund","24.1","$36.15M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mbsd",
"ASET","FlexShares Real Assets Allocation Index Fund","25.6299","$1.28M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/aset",
"ESGG","FlexShares STOXX Global ESG Impact Index Fund","78.63","$7.86M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/esgg",
"ESG","FlexShares STOXX US ESG Impact Index Fund","53.65","$5.37M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/esg",
"QLC","FlexShares US Quality Large Cap Index Fund","28.411","$7.1M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qlc",
"FPAY","FlexShopper, Inc.","5.9999","$31.41M","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/fpay",
"FLXS","Flexsteel Industries, Inc.","59.64","$463.66M","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/flxs",
"FLIR","FLIR Systems, Inc.","36.2","$4.93B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/flir",
"FLDM","Fluidigm Corporation","7.41","$215.77M","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/fldm",
"FFIC","Flushing Financial Corporation","28.05","$802.75M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffic",
"FOMX","Foamix Pharmaceuticals Ltd.","10.77","$394.18M","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/fomx",
"FOGO","Fogo de Chao, Inc.","14.35","$403.6M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/fogo",
"FONR","Fonar Corporation","20.3","$127.6M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/fonr",
"FH","FORM Holdings Corp.","2.16","$34.14M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/fh",
"FORM","FormFactor, Inc.","11.15","$788.86M","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/form",
"FORTY","Formula Systems (1985) Ltd.","41.28","$608M","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/forty",
"FORR","Forrester Research, Inc.","42.3","$770.62M","n/a","Consumer Services","Diversified Commercial Services","http://www.nasdaq.com/symbol/forr",
"FRTA","Forterra, Inc.","18.25","$1.17B","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/frta",
"FTNT","Fortinet, Inc.","29.72","$5.14B","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ftnt",
"FBIO","Fortress Biotech, Inc.","2.25","$109.97M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fbio",
"FWRD","Forward Air Corporation","47.71","$1.46B","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/fwrd",
"FORD","Forward Industries, Inc.","1.34","$11.77M","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/ford",
"FWP","Forward Pharma A/S","16.03","$751.35M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fwp",
"FOSL","Fossil Group, Inc.","31.72","$1.53B","n/a","Consumer Non-Durables","Consumer Specialties","http://www.nasdaq.com/symbol/fosl",
"FMI","Foundation Medicine, Inc.","20.25","$709.94M","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/fmi",
"FOXF","Fox Factory Holding Corp.","26.375","$972.21M","n/a","Consumer Non-Durables","Motor Vehicles","http://www.nasdaq.com/symbol/foxf",
"FRAN","Francesca&#39;s Holdings Corporation","21.34","$806.26M","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/fran",
"FELE","Franklin Electric Co., Inc.","41.15","$1.91B","n/a","Consumer Durables","Metal Fabrications","http://www.nasdaq.com/symbol/fele",
"FRED","Fred&#39;s, Inc.","11.03","$412.74M","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/fred",
"RAIL","Freightcar America, Inc.","14.64","$181.31M","n/a","Capital Goods","Railroads","http://www.nasdaq.com/symbol/rail",
"FEIM","Frequency Electronics, Inc.","10.48","$91.49M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/feim",
"FRPT","Freshpet, Inc.","9.4","$318.13M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/frpt",
"FTEO","FRONTEO, Inc.","15.67","$281.31M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fteo",
"FTR","Frontier Communications Corporation","3.44","$4.04B","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftr",
"FTRPR","Frontier Communications Corporation","71.96","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/ftrpr",
"FRPH","FRP Holdings, Inc.","38.4","$379.45M","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/frph",
"FSBW","FS Bancorp, Inc.","36.71","$112.25M","n/a","Finance","Banks","http://www.nasdaq.com/symbol/fsbw",
"FSBC","FSB Bancorp, Inc.","14.5","$28.15M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsbc",
"FTD","FTD Companies, Inc.","24.94","$678.91M","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/ftd",
"FTEK","Fuel Tech, Inc.","1.15","$26.96M","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/ftek",
"FCEL","FuelCell Energy, Inc.","1.9","$63.73M","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/fcel",
"FLGT","Fulgent Genetics, Inc.","9.38","$165.8M","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/flgt",
"FORK","Fuling Global Inc.","2.5","$39.33M","n/a","Consumer Non-Durables","Plastic Products","http://www.nasdaq.com/symbol/fork",
"FLL","Full House Resorts, Inc.","1.97","$45.04M","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/fll",
"FMAX","Full Spectrum Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmax",
"FULT","Fulton Financial Corporation","18.8","$3.26B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fult",
"FNCX","Function(x) Inc.","2.21","$7.13M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fncx",
"FSNN","Fusion Telecommunications International, Inc.","1.47","$26.55M","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/fsnn",
"FFHL","Fuwei Films (Holdings) Co., Ltd.","1.92","$1.57M","n/a","Capital Goods","Specialty Chemicals","http://www.nasdaq.com/symbol/ffhl",
"FXCM","FXCM Inc.","8.15","$45.66M","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/fxcm",
"GK","G&K Services, Inc.","96.45","$1.9B","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/gk",
"WILC","G. Willi-Food International,  Ltd.","5.71","$75.61M","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/wilc",
"MOGLC","Gabelli NextShares Trust","100.01","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/moglc",
"GAIA","Gaia, Inc.","9.05","$137.06M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/gaia",
"GLPG","Galapagos NV","58.53","$2.7B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glpg",
"GALT","Galectin Therapeutics Inc.","0.94","$27.63M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galt",
"GALTU","Galectin Therapeutics Inc.","2.26","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galtu",
"GALTW","Galectin Therapeutics Inc.","0.05","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/galtw",
"GALE","Galena Biopharma, Inc.","1.98","$53711.46","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gale",
"GLMD","Galmed Pharmaceuticals Ltd.","3.21","$39M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/glmd",
"GLPI","Gaming and Leisure Properties, Inc.","30.06","$6.23B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/glpi",
"GPIC","Gaming Partners International Corporation","11.81","$93.64M","n/a","Consumer Non-Durables","Recreational Products/Toys","http://www.nasdaq.com/symbol/gpic",
"GRMN","Garmin Ltd.","48.89","$9.21B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/grmn",
"GARS","Garrison Capital Inc.","9.13","$146.53M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gars",
"GCTS","GCT Semiconductor, Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gcts",
"GDS","GDS Holdings Limited","9.54","$897.43M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/gds",
"GEMP","Gemphire Therapeutics Inc.","8.18","$75.83M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gemp",
"GENC","Gencor Industries Inc.","15.75","$226.41M","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/genc",
"GNCMA","General Communication, Inc.","17.88","$643.04M","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/gncma",
"GFN","General Finance Corporation","5.05","$132.75M","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/gfn",
"GFNCP","General Finance Corporation","91.2499","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/gfncp",
"GFNSL","General Finance Corporation","24.01","n/a","n/a","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/gfnsl",
"GENE","Genetic Technologies Ltd","1.14","$13.04M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gene",
"GNUS","Genius Brands International, Inc.","5.7475","$22.93M","n/a","Consumer Services","Movies/Entertainment","http://www.nasdaq.com/symbol/gnus",
"GNMK","GenMark Diagnostics, Inc.","11.76","$545.71M","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/gnmk",
"GNCA","Genocea Biosciences, Inc.","4.1427","$117.58M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gnca",
"GHDX","Genomic Health, Inc.","30.94","$1.04B","n/a","Health Care","Medical Specialities","http://www.nasdaq.com/symbol/ghdx",
"GNST","GenSight Biologics S.A.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gnst",
"GNTX","Gentex Corporation","20.12","$5.76B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/gntx",
"THRM","Gentherm Inc","32.85","$1.2B","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/thrm",
"GNVC","GenVec, Inc.","2.98","$6.77M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gnvc",
"GTWN","Georgetown Bancorp, Inc.","25.9","$47.68M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gtwn",
"GEOS","Geospace Technologies Corporation","21.8","$290.55M","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/geos",
"GABC","German American Bancorp, Inc.","52.45","$800.27M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gabc",
"GERN","Geron Corporation","2.04","$324.66M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gern",
"GEVO","Gevo, Inc.","0.2257","$30.8M","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/gevo",
"ROCK","Gibraltar Industries, Inc.","42.8","$1.35B","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/rock",
"GIGM","GigaMedia Limited","2.8","$30.95M","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/gigm",
"GIGA","Giga-tronics Incorporated","0.63","$6.02M","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/giga",
"GIII","G-III Apparel Group, LTD.","31.41","$1.53B","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/giii",
"GILT","Gilat Satellite Networks Ltd.","5.01","$225.28M","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/gilt",
"GILD","Gilead Sciences, Inc.","75.71","$99.74B","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/gild",
"GBCI","Glacier Bancorp, Inc.","37.11","$2.84B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/gbci",
"GLAD","Gladstone Capital Corporation","9.04","$230.68M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glad",
"GLADO","Gladstone Capital Corporation","25.5","$56.1M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/glado",
"GOOD","Gladstone Commercial Corporation","18.95","$469.67M","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/good",
"GOODM","Gladstone Commercial Corporation","25.2799","n/a","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodm",
"GOODO","Gladstone Commercial Corporation","25.2365","$29.02M","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodo",
"GOODP","Gladstone Commercial Corporation","25.448","$25.45M","n/a","Consumer Services","Real Estate","http://www.nasdaq.com/symbol/goodp",
"GAIN","Gladstone Investment Corporation","8.56","$259.12M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gain",
"GAINM","Gladstone Investment Corporation","25.15","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gainm",
"GAINN","Gladstone Investment Corporation","25.13","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gainn",
"GAINO","Gladstone Investment Corporation","25.5","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gaino",
"LAND","Gladstone Land Corporation","10.79","$108.17M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/land",
"LANDP","Gladstone Land Corporation","25.49","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/landp",
"GLBZ","Glen Burnie Bancorp","10.7901","$30.03M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/glbz",
"GBT","Global Blood Therapeutics, Inc.","16.1","$600.79M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/gbt",
"ENT","Global Eagle Entertainment Inc.","7.1","$605.7M","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ent",
"GBLI","Global Indemnity Limited","37.71","$545.22M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gbli",
"GBLIZ","Global Indemnity Limited","24.55","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/gbliz",
"GPAC","Global Partner Acquisition Corp.","9.8","$190.18M","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/gpac",
"GPACU","Global Partner Acquisition Corp.","10","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/gpacu",
"GPACW","Global Partner Acquisition Corp.","0.27","n/a","n/a","Finance","Business Services","http://www.nasdaq.com/symbol/gpacw",
"SELF","Global Self Storage, Inc.","4.81","$35.67M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/self",
"GSOL","Global Sources Ltd.","9.15","$218.54M","n/a","Consumer Services","Advertising","http://www.nasdaq.com/symbol/gsol",
"GWRS","Global Water Resources, Inc.","8.39","$164.29M","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/gwrs",
"KRMA","Global X Conscious Companies ETF","16.23","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/krma",
"FINX","Global X FinTech Thematic ETF","14.6922","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/finx",
"ACTX","Global X Guru Activist ETF","14.32","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/actx",
"BFIT","Global X Health & Wellness Thematic ETF","15.065","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bfit",
"SNSR","Global X Internet of Things Thematic ETF","15.63","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/snsr",
"LNGR","Global X Longevity Thematic ETF","15.144","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lngr",
